Vehicle Name,Livery Name,Primary Hex (Web RGB),Crew Code(s),R,G,B,Color Effect/Family,Paint Chip,Preview Image,Notes,Group ID,Vehicle Model ID,Livery  Group ID,Reference Sources
Diabolus Custom,Extreme Red Flames (Outline),#9C0000,,156,0,0,Outline,9c0000.png,FCCnLGds.png,,Livery,diablous2,,http://i.imgur.com/FCCnLGds.png
Diabolus Custom,Extreme Red Flames (Dark Red),#4A0000,AA,74,0,0,Dark Red,4a0000.png,8fMk03ks.png,,Livery,diablous2,,http://i.imgur.com/8fMk03ks.png
Diabolus Custom,Blue Tribal (Outline),#C6DFF7,00,198,223,247,Outline,c6dff7.png,7W8SEWqs.png,,Livery,diablous2,,http://i.imgur.com/7W8SEWqs.png
Diabolus Custom,Red Tribal (Dark Red),#6B0103,AA,107,1,3,Dark Red,6b0103.png,519Gx2cs.png,,Livery,diablous2,,http://i.imgur.com/519Gx2cs.png
Diabolus Custom,Classic Green Flames (Green),#ADFE42,,173,254,66,Green,adfe42.png,3gaqr4ps.png,,Livery,diablous2,,http://i.imgur.com/3gaqr4ps.png
Diabolus Custom,Blue Stripe (Blue),#3C95FF,,60,149,255,Blue,3c95ff.png,3EF87GIs.png,,Livery,diablous2,,http://i.imgur.com/3EF87GIs.png
Diabolus Custom,White Stripe (White),#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,diablous2,,
Diabolus Custom,Black Stripe (Black),#000000,AA,0,0,0,Black,000000.png,(no preview),,Livery,diablous2,,
Diabolus Custom,White Race Lines (White),#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,diablous2,,
Diabolus Custom,Black Race Lines (Black),#000000,AA,0,0,0,Black,000000.png,(no preview),,Livery,diablous2,,
Diabolus Custom,Classic Red Flames (Outline),#F7E7AD,00,247,231,173,Outline,f7e7ad.png,(no preview),,Livery,diablous2,,
Diabolus Custom,Classic Purple Flames (Outline),#F7DBE7,00,247,219,231,Outline,f7dbe7.png,(no preview),,Livery,diablous2,,
Diabolus Custom,Classic Yellow Flames (Outline),#FFF3DE,00,255,243,222,Outline,fff3de.png,(no preview),,Livery,diablous2,,
Diabolus Custom,Classic Green Flames (Outline),#FFE7CE,00,255,231,206,Outline,ffe7ce.png,(no preview),,Livery,diablous2,,
Diabolus Custom,Industrial Cog (Black),#000000,AA,0,0,0,Black,000000.png,(no preview),,Livery,diablous2,,
Drift Tampa,Regga Rum Livery (Green),#009100,AA,0,145,0,Green,009100.png,zhkxBjms.jpg,,Livery,drifttampa,,http://i.imgur.com/zhkxBjms.jpg
Drift Tampa,Hotring Racer Livery (Dark Blue),#0D3452,AA,13,52,82,Dark Blue,0d3452.png,uMIqMvLs.jpg,,Livery,drifttampa,,http://i.imgur.com/uMIqMvLs.jpg
Drift Tampa,Regga Rum Livery (Yellow),#FFF200,,255,242,0,Yellow,fff200.png,hWaWXiGs.jpg,,Livery,drifttampa,,http://i.imgur.com/hWaWXiGs.jpg
Drift Tampa,Regga Rum Livery (Light Grey),#898A89,,137,138,137,Light Grey,898a89.png,GP01IjLs.jpg,,Livery,drifttampa,,http://i.imgur.com/GP01IjLs.jpg
Drift Tampa,Regga Rum Livery (Black),#000000,AA,0,0,0,Black,000000.png,(no preview),,Livery,drifttampa,,
Drift Tampa,Hotring Racer Livery (White),#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,drifttampa,,
Drift Tampa,Hotring Racer Livery (Haynes Logo),#1B75BA,,27,117,186,Haynes Logo,1b75ba.png,(no preview),,Livery,drifttampa,,
Elegy Retro Custom,Drift Missile (Duct Tape Grey),#525557,FF,82,85,87,Duct Tape Grey,525557.png,zkqam9Bs.png,,Livery,elegy,,http://i.imgur.com/zkqam9Bs.png
Elegy Retro Custom,Meinmacht (FiXup Red),#BD1F2C,,189,31,44,FiXup Red,bd1f2c.png,y2sBgmks.jpg,,Livery,elegy,,http://i.imgur.com/y2sBgmks.jpg
Elegy Retro Custom,Midnight Racer (Blue),#004694,AA,0,70,148,Blue,004694.png,w0mb73Is.png,,Livery,elegy,,http://i.imgur.com/w0mb73Is.png
Elegy Retro Custom,Meinmacht (Red),#AD1300,,173,19,0,Red,ad1300.png,UfYT3Wjs.jpg,,Livery,elegy,,http://i.imgur.com/UfYT3Wjs.jpg
Elegy Retro Custom,Drift Missile (Grey 2),#797D7E,FF,121,125,126,Grey,797d7e.png,ueBs2q2s.png,,Livery,elegy,,http://i.imgur.com/ueBs2q2s.png
Elegy Retro Custom,Battle Damaged (Red),#B81C29,,184,28,41,Red,b81c29.png,qxTyvUPs.png,,Livery,elegy,,http://i.imgur.com/qxTyvUPs.png
Elegy Retro Custom,Battle Damaged (Rust 3),#291810,AA,41,24,16,Rust,291810.png,kiinE6Es.png,,Livery,elegy,,http://i.imgur.com/kiinE6Es.png
Elegy Retro Custom,Drift Missile (Grey 1),#848D8C,AA,132,141,140,Grey,848d8c.png,I3u7XJws.png,,Livery,elegy,,http://i.imgur.com/I3u7XJws.png
Elegy Retro Custom,Not Tonight Pizzaboy (Gray),#ADAFB0,00,173,175,176,Gray,adafb0.png,h4olqvYs.png,,Livery,elegy,,http://i.imgur.com/h4olqvYs.png
Elegy Retro Custom,Redwood Racing (Gold),#C6A568,00,198,165,104,Gold,c6a568.png,gUCCnOJs.png,,Livery,elegy,,http://i.imgur.com/gUCCnOJs.png
Elegy Retro Custom,Battle Damaged (Rust 2),#6B4129,AA,107,65,41,Rust,6b4129.png,CL8MI2Zs.png,,Livery,elegy,,http://i.imgur.com/CL8MI2Zs.png
Elegy Retro Custom,LTD Gasoline (Red),#C30100,,195,1,0,Red,c30100.png,bhq58Cns.png,,Livery,elegy,,http://i.imgur.com/bhq58Cns.png
Elegy Retro Custom,Battle Damaged (Rust 1),#6B3C29,AA,107,60,41,Rust,6b3c29.png,8CuUCats.png,,Livery,elegy,,http://i.imgur.com/8CuUCats.png
Elegy Retro Custom,White Stripes (White),#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,elegy,,
Elegy Retro Custom,Black Stripes (Black),#000000,AA,0,0,0,Black,000000.png,(no preview),,Livery,elegy,,
Elegy Retro Custom,Not Tonight Pizzaboy (Black),#000000,AA,0,0,0,Black,000000.png,(no preview),,Livery,elegy,,
Elegy Retro Custom,Not Tonight Pizzaboy (White),#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,elegy,,
Elegy Retro Custom,Redwood Racing (Black),#000000,AA,0,0,0,Black,000000.png,(no preview),,Livery,elegy,,
Elegy Retro Custom,Redwood Racing (White),#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,elegy,,
Elegy Retro Custom,LTD Gasoline (Black),#000000,AA,0,0,0,Black,000000.png,(no preview),,Livery,elegy,,
Elegy Retro Custom,Meinmacht (White),#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,elegy,,
Elegy Retro Custom,Meinmacht (Black),#000000,AA,0,0,0,Black,000000.png,(no preview),,Livery,elegy,,
Esskey,Classic Red Flames (Orange),#FF5C00,,255,92,0,Orange,ff5c00.png,YqskbA5s.jpg,,Livery,esskey,,http://i.imgur.com/YqskbA5s.jpg
Esskey,Blue Race Stripes (Blue),#004AA8,,0,74,168,Blue,004aa8.png,xpJym4Ts.jpg,,Livery,esskey,,http://i.imgur.com/xpJym4Ts.jpg
Esskey,Red Race Stripes (Red),#C60000,,198,0,0,Red,c60000.png,XOnwY9ys.jpg,,Livery,esskey,,http://i.imgur.com/XOnwY9ys.jpg
Esskey,Classic Red Flames (Red),#FF030D,,255,3,13,Red,ff030d.png,XhU3JYTs.jpg,,Livery,esskey,,http://i.imgur.com/XhU3JYTs.jpg
Esskey,Red Retro Stripe (Red),#840000,AA,132,0,0,Red,840000.png,qDsNeX1s.jpg,,Livery,esskey,,http://i.imgur.com/qDsNeX1s.jpg
Esskey,Classic Yellow Flames (Orange),#FF7D00,,255,125,0,Orange,ff7d00.png,oLAFDjIs.jpg,,Livery,esskey,,http://i.imgur.com/oLAFDjIs.jpg
Esskey,Orange Retro Fade (Orange),#FF8A00,,255,138,0,Orange,ff8a00.png,JmgAYM0s.jpg,,Livery,esskey,,http://i.imgur.com/JmgAYM0s.jpg
Esskey,Classic Yellow Flames (Yellow),#FFF600,,255,246,0,Yellow,fff600.png,jKsCha1s.jpg,,Livery,esskey,,http://i.imgur.com/jKsCha1s.jpg
Esskey,Black Race Stripes (Black),#000000,AA,0,0,0,Black,000000.png,Ag0GwmPs.jpg,,Livery,esskey,,http://i.imgur.com/Ag0GwmPs.jpg
Esskey,Blue Retro Fade (Blue),#004AA8,,0,74,168,Blue,004aa8.png,85Z9tfns.jpg,,Livery,esskey,,http://i.imgur.com/85Z9tfns.jpg
Esskey,Black Retro Stripe (Black),#000000,AA,0,0,0,Black,000000.png,6Z5I7Lis.jpg,,Livery,esskey,,http://i.imgur.com/6Z5I7Lis.jpg
Esskey,Black Retro Fade (Black),#000000,AA,0,0,0,Black,000000.png,(no preview),,Livery,esskey,,
Esskey,Blue Retro Block (Blue),#00449F,,0,68,159,Blue,00449f.png,(no preview),,Livery,esskey,,
Esskey,Black Retro Block (Black),#000000,AA,0,0,0,Black,000000.png,(no preview),,Livery,esskey,,
Esskey,Black Retro Stripe (White),#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,esskey,,
Esskey,Red Retro Stripe (White),#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,esskey,,
ETR1,Dense Livery,#C80000,,200,0,0,,c80000.png,zHhbe1Ls.png,,Livery,sheava,,http://i.imgur.com/zHhbe1Ls.png
ETR1,Kronos Livery,#00DAD9,,0,218,217,,00dad9.png,N5ebKAFs.png,,Livery,sheava,,http://i.imgur.com/N5ebKAFs.png
Faction Custom,Decorative Filled Pinstripe (Light Blue),#89A9FF,AA,137,169,255,Light Blue,89a9ff.png,ZZkMWv6s.jpg,,Livery,faction,,http://i.imgur.com/ZZkMWv6s.jpg
Faction Custom,Meteorite Livery (Brown),#4D3923,AA,77,57,35,Brown,4d3923.png,z9fSNk6s.png,,Livery,faction,,http://i.imgur.com/z9fSNk6s.png
Faction Custom,Moonburst (Blue),#003EE7,,0,62,231,Blue,003ee7.png,yZpDREls.jpg,,Livery,faction,,http://i.imgur.com/yZpDREls.jpg
Faction Custom,Gold Border Pinstripe (Gold),#FFD700,,255,215,0,Gold,ffd700.png,VPLRGyVs.jpg,,Livery,faction,,http://i.imgur.com/VPLRGyVs.jpg
Faction Custom,White Outline Pinstripe (Blue),#6B9DE4,,107,157,228,Blue,6b9de4.png,VOWlrTbs.png,,Livery,faction,,http://i.imgur.com/VOWlrTbs.png
Faction Custom,Sunburst (Yellow),#E7A900,,231,169,0,Yellow,e7a900.png,Vkgx9OQs.jpg,,Livery,faction,,http://i.imgur.com/Vkgx9OQs.jpg
Faction Custom,Tribalistic (Darker Blue),#00305A,AA,0,48,90,Darker Blue,00305a.png,qi92sq0s.jpg,,Livery,faction,,http://i.imgur.com/qi92sq0s.jpg
Faction Custom,Tribalistic (Thin Outline Light Blue),#73D3EF,,115,211,239,Thin Outline Light Blue,73d3ef.png,PKNy3hzs.jpg,,Livery,faction,,http://i.imgur.com/PKNy3hzs.jpg
Faction Custom,Swapmeet Sessanta Nove Livery (Gold),#AD915D,00,173,145,93,Gold,ad915d.png,PJonq2zs.png,,Livery,faction,,http://i.imgur.com/PJonq2zs.png
Faction Custom,Cherry Popper Livery (Red),#DC0000,,220,0,0,Red,dc0000.png,jvn664Cs.png,,Livery,faction,,http://i.imgur.com/jvn664Cs.png
Faction Custom,Decorative Filled Pinstripe (Dark Blue),#0733A6,,7,51,166,Dark Blue,0733a6.png,JAEPc4Ws.jpg,,Livery,faction,,http://i.imgur.com/JAEPc4Ws.jpg
Faction Custom,Swapmeet Sessanta Nove Livery (Brown),#584942,AA,88,73,66,Brown,584942.png,IVPrhf5s.png,,Livery,faction,,http://i.imgur.com/IVPrhf5s.png
Faction Custom,Candybox P's & Q's Livery (Green),#3CD029,,60,208,41,Green,3cd029.png,iUZhTQ1s.png,,Livery,faction,,http://i.imgur.com/iUZhTQ1s.png
Faction Custom,Artizan (Green),#009776,AA,0,151,118,Green,009776.png,FTyiiRps.jpg,,Livery,faction,,http://i.imgur.com/FTyiiRps.jpg
Faction Custom,Captain's Log Livery (Turquoise),#6EAFAD,00,110,175,173,Turquoise,6eafad.png,BOu4X6Gs.png,,Livery,faction,,http://i.imgur.com/BOu4X6Gs.png
Faction Custom,Bishop's Chicken Livery (Blue),#133B6B,AA,19,59,107,Blue,133b6b.png,aYsJJuhs.png,,Livery,faction,,http://i.imgur.com/aYsJJuhs.png
Faction Custom,Mouthful Of Sprunk Livery (Green),#004D29,AA,0,77,41,Green,004d29.png,2QXKqf4s.png,,Livery,faction,,http://i.imgur.com/2QXKqf4s.png
Faction Custom,Candybox P's & Q's Livery (Pink),#FC3FDB,,252,63,219,Pink,fc3fdb.png,0kCkgScs.png,,Livery,faction,,http://i.imgur.com/0kCkgScs.png
Faction Custom,Cherry Popper Livery (Cherry Logo),#DE1B08,,222,27,8,Cherry Logo,de1b08.png,(no preview),,Livery,faction,,
Faction Custom,Zebrabar Livery (Black),#000000,AA,0,0,0,Black,000000.png,(no preview),,Livery,faction,,
Faction Custom,Zebralicious Livery (Black),#000000,AA,0,0,0,Black,000000.png,(no preview),,Livery,faction,,
Faggio Mod,Italian Stallion (Red),#CE0D0D,,206,13,13,Red,ce0d0d.png,uWIg83Ds.jpg,,Livery,faggio3,,http://i.imgur.com/uWIg83Ds.jpg
Faggio Mod,Faded Empire (Red),#CE142C,,206,20,44,Red,ce142c.png,O9HEyCKs.jpg,,Livery,faggio3,,http://i.imgur.com/O9HEyCKs.jpg
Faggio Mod,Mod Roundet (Blue),#000099,,0,0,153,Blue,000099.png,mTM4zC1s.jpg,,Livery,faggio3,,http://i.imgur.com/mTM4zC1s.jpg
Faggio Mod,Rusty Union Jack (Red),#CE1429,,206,20,41,Red,ce1429.png,mLjjDuis.jpg,,Livery,faggio3,,http://i.imgur.com/mLjjDuis.jpg
Faggio Mod,Italian Stallion (Green),#218B5D,AA,33,139,93,Green,218b5d.png,mfW4rsDs.jpg,,Livery,faggio3,,http://i.imgur.com/mfW4rsDs.jpg
Faggio Mod,Union Jack (Blue),#00247E,AA,0,36,126,Blue,00247e.png,lI6CCJ5s.jpg,,Livery,faggio3,,http://i.imgur.com/lI6CCJ5s.jpg
Faggio Mod,The Classic (Green),#265652,AA,38,86,82,Green,265652.png,LhKTnYbs.jpg,,Livery,faggio3,,http://i.imgur.com/LhKTnYbs.jpg
Faggio Mod,The Classic (Red),#D90000,,217,0,0,Red,d90000.png,lCcmMSls.jpg,,Livery,faggio3,,http://i.imgur.com/lCcmMSls.jpg
Faggio Mod,Rule Britannia (Red),#CE142C,,206,20,44,Red,ce142c.png,l4iVnr8s.jpg,,Livery,faggio3,,http://i.imgur.com/l4iVnr8s.jpg
Faggio Mod,La Dolce Vita (Green),#218B5D,AA,33,139,93,Green,218b5d.png,j0jBLBws.jpg,,Livery,faggio3,,http://i.imgur.com/j0jBLBws.jpg
Faggio Mod,Splattered Flag (Red),#B80000,,184,0,0,Red,b80000.png,ERrJckvs.jpg,,Livery,faggio3,,http://i.imgur.com/ERrJckvs.jpg
Faggio Mod,Splattered Flag (Blue),#000B6B,AA,0,11,107,Blue,000b6b.png,eAYQsVGs.jpg,,Livery,faggio3,,http://i.imgur.com/eAYQsVGs.jpg
Faggio Mod,Union Jack (Red),#CE142C,,206,20,44,Red,ce142c.png,dXDHBp2s.jpg,,Livery,faggio3,,http://i.imgur.com/dXDHBp2s.jpg
Faggio Mod,Rusty Union Jack (Light Grey),#847D84,AA,132,125,132,Light Grey,847d84.png,cwsD7wAs.jpg,,Livery,faggio3,,http://i.imgur.com/cwsD7wAs.jpg
Faggio Mod,La Dolce Vita (Red),#CE0D0D,,206,13,13,Red,ce0d0d.png,COTDYvTs.jpg,,Livery,faggio3,,http://i.imgur.com/COTDYvTs.jpg
Faggio Mod,Faded Empire (Blue),#00247E,AA,0,36,126,Blue,00247e.png,B7rgBCOs.jpg,,Livery,faggio3,,http://i.imgur.com/B7rgBCOs.jpg
Faggio Mod,Rule Britannia (Blue),#00247E,AA,0,36,126,Blue,00247e.png,ADqvByzs.jpg,,Livery,faggio3,,http://i.imgur.com/ADqvByzs.jpg
Faggio Mod,Forgotten Dreams (Light Brown),#AA844D,,170,132,77,Light Brown,aa844d.png,9ZSHuc2s.jpg,,Livery,faggio3,,http://i.imgur.com/9ZSHuc2s.jpg
Faggio Mod,Rusty Roundet (Blue),#18158C,AA,24,21,140,Blue,18158c.png,9XcIdkZs.jpg,,Livery,faggio3,,http://i.imgur.com/9XcIdkZs.jpg
Faggio Mod,Rusty Union Jack (Blue),#00247B,AA,0,36,123,Blue,00247b.png,6XtRNJus.jpg,,Livery,faggio3,,http://i.imgur.com/6XtRNJus.jpg
Faggio Mod,Rusty Roundet (Light Grey),#84868C,AA,132,134,140,Light Grey,84868c.png,1PLF3oPs.jpg,,Livery,faggio3,,http://i.imgur.com/1PLF3oPs.jpg
Faggio Mod,Union Jack (White),#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,faggio3,,
Faggio Mod,Rule Britannia (White),#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,faggio3,,
Faggio Mod,Mod Roundet (Red),#CB0034,,203,0,52,Red,cb0034.png,(no preview),,Livery,faggio3,,
Faggio Mod,Mod Roundet (White),#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,faggio3,,
Faggio Mod,Faded Empire (White),#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,faggio3,,
Faggio Mod,Retro Pegassi Emblem (Black),#000000,AA,0,0,0,Black,000000.png,(no preview),,Livery,faggio3,,
Faggio Mod,Bad Trip,,,,,,,n/a.png,,,Livery,faggio3,,
FCR 1000 Custom,Orange Scrolls (Dark Orange),#4F1500,AA,79,21,0,Dark Orange,4f1500.png,ZSXig2Ks.png,,Livery,fcr2,,http://i.imgur.com/ZSXig2Ks.png
FCR 1000 Custom,Green Stripe (Lime Green),#9AA25A,00,154,162,90,Lime Green,9aa25a.png,YOZ53eos.png,,Livery,fcr2,,http://i.imgur.com/YOZ53eos.png
FCR 1000 Custom,Gold Furiously Floral (Yellow),#705900,AA,112,89,0,Yellow,705900.png,yDfMngws.png,,Livery,fcr2,,http://i.imgur.com/yDfMngws.png
FCR 1000 Custom,Grey Scrolls (Grey),#393C39,FF,57,60,57,Grey,393c39.png,TZQDjUPs.png,,Livery,fcr2,,http://i.imgur.com/TZQDjUPs.png
FCR 1000 Custom,Crimson Decadence (Red 2),#FF0000,,255,0,0,Red,ff0000.png,TP1aowns.png,,Livery,fcr2,,http://i.imgur.com/TP1aowns.png
FCR 1000 Custom,Green Stripe (Yellow),#D9F705,,217,247,5,Yellow,d9f705.png,s9wYIBMs.png,,Livery,fcr2,,http://i.imgur.com/s9wYIBMs.png
FCR 1000 Custom,Golden Decadence (Yellow),#CE9600,,206,150,0,Yellow,ce9600.png,rvCZw1Os.png,,Livery,fcr2,,http://i.imgur.com/rvCZw1Os.png
FCR 1000 Custom,Floral Stripes (Dark Grey),#313439,FF,49,52,57,Dark Grey,313439.png,Ptvayo7s.png,,Livery,fcr2,,http://i.imgur.com/Ptvayo7s.png
FCR 1000 Custom,Blue Stripe (Pale Blue),#5A8FA5,00,90,143,165,Pale Blue,5a8fa5.png,nXw4M6os.png,,Livery,fcr2,,http://i.imgur.com/nXw4M6os.png
FCR 1000 Custom,Orange Scrolls (Lighter Orange),#A56D00,,165,109,0,Lighter Orange,a56d00.png,N1fiPfVs.png,,Livery,fcr2,,http://i.imgur.com/N1fiPfVs.png
FCR 1000 Custom,Green Scrolls (Green),#00822E,AA,0,130,46,Green,00822e.png,KvGSrdss.png,,Livery,fcr2,,http://i.imgur.com/KvGSrdss.png
FCR 1000 Custom,Dual Red Stripes (Red),#8F0000,AA,143,0,0,Red,8f0000.png,iXugKuys.png,,Livery,fcr2,,http://i.imgur.com/iXugKuys.png
FCR 1000 Custom,Blue Stripe (Blue),#03C3FF,,3,195,255,Blue,03c3ff.png,hmXtoeSs.png,,Livery,fcr2,,http://i.imgur.com/hmXtoeSs.png
FCR 1000 Custom,Green Scrolls (Bright Green),#00A570,AA,0,165,112,Bright Green,00a570.png,FLteYTXs.png,,Livery,fcr2,,http://i.imgur.com/FLteYTXs.png
FCR 1000 Custom,Crimson Decadence (Red),#CE0000,,206,0,0,Red,ce0000.png,FL7yQ8Us.png,,Livery,fcr2,,http://i.imgur.com/FL7yQ8Us.png
FCR 1000 Custom,Orange Scrolls (Orange),#842C00,AA,132,44,0,Orange,842c00.png,eleRBPqs.png,,Livery,fcr2,,http://i.imgur.com/eleRBPqs.png
FCR 1000 Custom,Green Scrolls (Dark Green),#005018,AA,0,80,24,Dark Green,005018.png,dFRIprXs.png,,Livery,fcr2,,http://i.imgur.com/dFRIprXs.png
FCR 1000 Custom,Golden Decadence (Yellow 2),#FFBA00,,255,186,0,Yellow,ffba00.png,aQlUHeJs.png,,Livery,fcr2,,http://i.imgur.com/aQlUHeJs.png
FCR 1000 Custom,Blue Furiously Floral (Blue),#2674BA,,38,116,186,Blue,2674ba.png,AeesxMZs.png,,Livery,fcr2,,http://i.imgur.com/AeesxMZs.png
FCR 1000 Custom,Black Decadence (Dark Grey),#161718,FF,22,23,24,Dark Grey,161718.png,4Me19H8s.png,,Livery,fcr2,,http://i.imgur.com/4Me19H8s.png
FCR 1000 Custom,White Decadence (Purple Grey),#211C21,FF,33,28,33,Purple Grey,211c21.png,44Dbe6ps.png,,Livery,fcr2,,http://i.imgur.com/44Dbe6ps.png
FCR 1000 Custom,Golden Decadence (Pale Purple),#B586CE,00,181,134,206,Pale Purple,b586ce.png,3CpJgNXs.png,,Livery,fcr2,,http://i.imgur.com/3CpJgNXs.png
FCR 1000 Custom,Military Patina (Grey),#7B7D84,FF,123,125,132,Grey,7b7d84.png,29Z2swrs.png,,Livery,fcr2,,http://i.imgur.com/29Z2swrs.png
FCR 1000 Custom,Red Stripe (Red),#8F0000,AA,143,0,0,Red,8f0000.png,(no preview),,Livery,fcr2,,
FCR 1000 Custom,Black Stripe (Black),#000000,AA,0,0,0,Black,000000.png,(no preview),,Livery,fcr2,,
FCR 1000 Custom,Dual Red Stripes (Outline),#5A0000,AA,90,0,0,Outline,5a0000.png,(no preview),,Livery,fcr2,,
FCR 1000 Custom,Dual Black Stripes (Black),#000000,AA,0,0,0,Black,000000.png,(no preview),,Livery,fcr2,,
FCR 1000 Custom,Military (White),#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,fcr2,,
FCR 1000 Custom,Military Patina (White),#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,fcr2,,
Fränken Stange,The Ripper (Dark Grey),#131313,AA,19,19,19,Dark Grey,131313.png,VAKujc0s.jpg,,Livery,btype2,,http://i.imgur.com/VAKujc0s.jpg
Fränken Stange,Hangman's Grave (Grey),#65696B,FF,101,105,107,Grey,65696b.png,PhRVM97s.jpg,,Livery,btype2,,http://i.imgur.com/PhRVM97s.jpg
Fränken Stange,Hell's Furnace (Red Flame),#73130D,AA,115,19,13,Red Flame,73130d.png,nP2dKtUs.jpg,,Livery,btype2,,http://i.imgur.com/nP2dKtUs.jpg
Fränken Stange,Midnight Potion (Dark Purple),#180C31,AA,24,12,49,Dark Purple,180c31.png,hx2X1kUs.jpg,,Livery,btype2,,http://i.imgur.com/hx2X1kUs.jpg
Fränken Stange,Hell's Furnace (Yellow Outline),#7B6D18,AA,123,109,24,Yellow Outline,7b6d18.png,Hs9sDE3s.jpg,,Livery,btype2,,http://i.imgur.com/Hs9sDE3s.jpg
Fränken Stange,The Ripper (Red),#910000,AA,145,0,0,Red,910000.png,hoMy3Lis.jpg,,Livery,btype2,,http://i.imgur.com/hoMy3Lis.jpg
Fränken Stange,Midnight Potion (Light Purple),#4F2C68,AA,79,44,104,Light Purple,4f2c68.png,dlfSD8Ys.jpg,,Livery,btype2,,http://i.imgur.com/dlfSD8Ys.jpg
Fränken Stange,Midnight Potion (Blue Outline),#08344A,AA,8,52,74,Blue Outline,08344a.png,5JsRPgQs.jpg,,Livery,btype2,,http://i.imgur.com/5JsRPgQs.jpg
Fränken Stange,Hell's Furnace (Yellow Flame),#DEB305,AA,222,179,5,Yellow Flame,deb305.png,(no preview),,Livery,btype2,,
Fränken Stange,Blazing Death (Purple/Pink),#812360,AA,129,35,96,Purple/Pink,812360.png,(no preview),,Livery,btype2,,
Fränken Stange,Spider Trap (White),#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,btype2,,
Fränken Stange,The Ripper (Lighter Red Hood),#9F0000,AA,159,0,0,Lighter Red Hood,9f0000.png,(no preview),,Livery,btype2,,
Gargoyle,Gargoyle Livery (Dark Grey),#292829,55,41,40,41,Dark Grey,292829.png,(no preview),,Livery,gargoyle,,
Gargoyle,Gargoyle Vintage Livery (Light Grey),#7E7D7E,55,126,125,126,Light Grey,7e7d7e.png,(no preview),,Livery,gargoyle,,
Gargoyle,Gargoyle Vintage Livery (Light Yellow),#DEDFCA,AA,222,223,202,Light Yellow,dedfca.png,(no preview),,Livery,gargoyle,,
Hakuchou Drag,Red Yellow Splatter (Red),#E72513,,231,37,19,Red,e72513.png,x80HULfs.jpg,,Livery,hakuchou2,,http://i.imgur.com/x80HULfs.jpg
Hakuchou Drag,Purple Flames (Darker Purple),#7E00C3,,126,0,195,Darker Purple,7e00c3.png,X5xEvuDs.jpg,,Livery,hakuchou2,,http://i.imgur.com/X5xEvuDs.jpg
Hakuchou Drag,Purple Green Splatter (Purple),#58237E,AA,88,35,126,Purple,58237e.png,WMxUZjxs.jpg,,Livery,hakuchou2,,http://i.imgur.com/WMxUZjxs.jpg
Hakuchou Drag,Classic Flames (Red),#BA0000,,186,0,0,Red,ba0000.png,ucL12K2s.jpg,,Livery,hakuchou2,,http://i.imgur.com/ucL12K2s.jpg
Hakuchou Drag,Classic Flames (Red 2),#C01F10,,192,31,16,Red,c01f10.png,Q0moCi1s.jpg,,Livery,hakuchou2,,http://i.imgur.com/Q0moCi1s.jpg
Hakuchou Drag,Blue Cyan Splatter (Blue),#0325F7,,3,37,247,Blue,0325f7.png,Po5kXIPs.jpg,,Livery,hakuchou2,,http://i.imgur.com/Po5kXIPs.jpg
Hakuchou Drag,Blue Cyan Splatter (Cyan),#13E7DE,,19,231,222,Cyan,13e7de.png,nnHdvdgs.jpg,,Livery,hakuchou2,,http://i.imgur.com/nnHdvdgs.jpg
Hakuchou Drag,Red Yellow Splatter (Yellow),#F7F203,,247,242,3,Yellow,f7f203.png,nbEylU0s.jpg,,Livery,hakuchou2,,http://i.imgur.com/nbEylU0s.jpg
Hakuchou Drag,Purple Flames (Purple),#9F00F7,,159,0,247,Purple,9f00f7.png,McTJOahs.jpg,,Livery,hakuchou2,,http://i.imgur.com/McTJOahs.jpg
Hakuchou Drag,Blue Flames (Blue),#007FF7,,0,127,247,Blue,007ff7.png,LER48hjs.jpg,,Livery,hakuchou2,,http://i.imgur.com/LER48hjs.jpg
Hakuchou Drag,Rising Sun (Red),#FA1500,,250,21,0,Red,fa1500.png,kxbccvDs.jpg,,Livery,hakuchou2,,http://i.imgur.com/kxbccvDs.jpg
Hakuchou Drag,Blue Flames (Darker Blue),#006DCE,,0,109,206,Darker Blue,006dce.png,fNzYuHMs.jpg,,Livery,hakuchou2,,http://i.imgur.com/fNzYuHMs.jpg
